iri,label,similar_label,similar_ontology,score,similar_iri
https://w3id.org/evorao/ecologicalInformation,ecological information,source of information,evorao,0.7288424968719482,https://w3id.org/evorao/sourceOfInformation
https://w3id.org/evorao/ecologicalInformation,ecological information,taxonomic ID,evorao,0.7240231037139893,https://w3id.org/evorao/taxonomicID
https://w3id.org/evorao/email,email,email,evorao,0.9995088577270508,https://w3id.org/evorao/email
https://w3id.org/evorao/email,email,email,schemaorg_https,0.9013171195983887,https://schema.org/email
https://w3id.org/evorao/email,email,email,schemaorg_http,0.901111364364624,http://schema.org/email
https://w3id.org/evorao/email,email,name,evorao,0.7505731582641602,https://w3id.org/evorao/name
https://w3id.org/evorao/email,email,telephone,evorao,0.7415139675140381,https://w3id.org/evorao/telephone
https://w3id.org/evorao/email,email,weight,evorao,0.7241621017456055,https://w3id.org/evorao/weight
https://w3id.org/evorao/email,email,note,evorao,0.7129402160644531,https://w3id.org/evorao/note
https://w3id.org/evorao/email,email,telephone,schemaorg_https,0.706470251083374,https://schema.org/telephone
https://w3id.org/evorao/email,email,telephone,schemaorg_http,0.706470251083374,http://schema.org/telephone
https://w3id.org/evorao/email,email,faxNumber,schemaorg_https,0.7043461799621582,https://schema.org/faxNumber
https://w3id.org/evorao/exposureControlsPersonalProtection,exposure controls/personal protection,exposure controls/personal protection,evorao,0.9996442794799805,https://w3id.org/evorao/exposureControlsPersonalProtection
https://w3id.org/evorao/exposureControlsPersonalProtection,exposure controls/personal protection,place of exposure,hso,0.7850582599639893,http://purl.obolibrary.org/obo/HSO_0000377
https://w3id.org/evorao/exposureControlsPersonalProtection,exposure controls/personal protection,biosafety restrictions,evorao,0.742307186126709,https://w3id.org/evorao/biosafetyRestrictions
https://w3id.org/evorao/exposureControlsPersonalProtection,exposure controls/personal protection,has exposure transport path,ro,0.7405428886413574,http://purl.obolibrary.org/obo/RO_0002243
https://w3id.org/evorao/exposureControlsPersonalProtection,exposure controls/personal protection,has exposure route,ro,0.7379906177520752,http://purl.obolibrary.org/obo/RO_0002242
https://w3id.org/evorao/exposureControlsPersonalProtection,exposure controls/personal protection,has exposure receptor,ro,0.7371418476104736,http://purl.obolibrary.org/obo/RO_0002240
https://w3id.org/evorao/exposureControlsPersonalProtection,exposure controls/personal protection,related via exposure to,ro,0.727055549621582,http://purl.obolibrary.org/obo/RO_0002244
https://w3id.org/evorao/exposureControlsPersonalProtection,exposure controls/personal protection,accidental release measures,evorao,0.7233121395111084,https://w3id.org/evorao/accidentalReleaseMeasures
https://w3id.org/evorao/exposureControlsPersonalProtection,exposure controls/personal protection,hazards identification,evorao,0.7201371192932129,https://w3id.org/evorao/hazardsIdentification
https://w3id.org/evorao/exposureControlsPersonalProtection,exposure controls/personal protection,has exposure stimulus,ro,0.7151718139648438,http://purl.obolibrary.org/obo/RO_0002309
https://w3id.org/evorao/expressedAs,expressed as,expressed as,evorao,0.9998197555541992,https://w3id.org/evorao/expressedAs
https://w3id.org/evorao/expressedAs,expressed as,is expressed as,apollo_sv,0.8758559226989746,http://purl.obolibrary.org/obo/APOLLO_SV_00000102
https://w3id.org/evorao/expressedAs,expressed as,has expression,sio,0.773568868637085,http://semanticscience.org/resource/SIO_000420
https://w3id.org/evorao/expressedAs,expressed as,is_expressed_in,sepio,0.7727735042572021,http://purl.obolibrary.org/obo/SEPIO_0000108
https://w3id.org/evorao/expressedAs,expressed as,is manifested as,sio,0.7557785511016846,http://semanticscience.org/resource/SIO_000341
https://w3id.org/evorao/expressedAs,expressed as,ubiquitously expresses,ro,0.7506043910980225,http://purl.obolibrary.org/obo/RO_0002293
https://w3id.org/evorao/expressedAs,expressed as,expressed in,ro,0.7449095249176025,http://purl.obolibrary.org/obo/RO_0002206
https://w3id.org/evorao/expressedAs,expressed as,transferred as,iceo,0.73476243019104,http://purl.obolibrary.org/obo/ICEO_0000350
https://w3id.org/evorao/expressedAs,expressed as,stageAsNumber,schemaorg_https,0.734156608581543,https://schema.org/stageAsNumber
https://w3id.org/evorao/expressedAs,expressed as,stageAsNumber,schemaorg_http,0.734156608581543,http://schema.org/stageAsNumber
https://w3id.org/evorao/expressionSystem,expression system,expression system,evorao,0.9998292922973633,https://w3id.org/evorao/expressionSystem
https://w3id.org/evorao/expressionSystem,expression system,production system,evorao,0.8111841678619385,https://w3id.org/evorao/productionSystem
https://w3id.org/evorao/expressionSystem,expression system,has expression,sio,0.7920961380004883,http://semanticscience.org/resource/SIO_000420
https://w3id.org/evorao/expressionSystem,expression system,has expression evidence,mro,0.7473256587982178,http://purl.obolibrary.org/obo/MRO_0036980
https://w3id.org/evorao/expressionSystem,expression system,up-expressed as immune signature of,vo,0.7393338680267334,http://purl.obolibrary.org/obo/VO_0005242
https://w3id.org/evorao/expressionSystem,expression system,codingSystem,schemaorg_https,0.737159013748169,https://schema.org/codingSystem
https://w3id.org/evorao/expressionSystem,expression system,expressed in,ro,0.7335765361785889,http://purl.obolibrary.org/obo/RO_0002206
https://w3id.org/evorao/expressionSystem,expression system,expresses,ro,0.732877254486084,http://purl.obolibrary.org/obo/RO_0002292
https://w3id.org/evorao/expressionSystem,expression system,executes,ontoavida,0.7313506603240967,http://purl.obolibrary.org/obo/ONTOAVIDA_00000004
https://w3id.org/evorao/expressionSystem,expression system,organism susceptibly has up-regulated gene,cido,0.7312443256378174,http://purl.obolibrary.org/obo/CIDO_0000298
https://w3id.org/evorao/externalEquivalentTaxon,external equivalent taxon,external equivalent taxon,evorao,0.999706506729126,https://w3id.org/evorao/externalEquivalentTaxon
https://w3id.org/evorao/externalEquivalentTaxon,external equivalent taxon,parent taxon,evorao,0.82010817527771,https://w3id.org/evorao/parentTaxon
https://w3id.org/evorao/externalEquivalentTaxon,external equivalent taxon,has_External_Reference,cdao,0.8111550807952881,http://purl.obolibrary.org/obo/CDAO_0000164
https://w3id.org/evorao/externalEquivalentTaxon,external equivalent taxon,member of taxon,bco,0.7933306694030762,http://purl.obolibrary.org/obo/BCO_0000087
https://w3id.org/evorao/externalEquivalentTaxon,external equivalent taxon,external related reference,evorao,0.7921521663665771,https://w3id.org/evorao/externalRelatedReference
https://w3id.org/evorao/externalEquivalentTaxon,external equivalent taxon,taxon,evorao,0.7905008792877197,https://w3id.org/evorao/taxon
https://w3id.org/evorao/externalEquivalentTaxon,external equivalent taxon,parentTaxon,schemaorg_https,0.7829959392547607,https://schema.org/parentTaxon
https://w3id.org/evorao/externalEquivalentTaxon,external equivalent taxon,parentTaxon,schemaorg_http,0.7821798324584961,http://schema.org/parentTaxon
https://w3id.org/evorao/externalEquivalentTaxon,external equivalent taxon,found in taxon,emi,0.7815706729888916,https://purl.org/emi#inTaxon
https://w3id.org/evorao/externalEquivalentTaxon,external equivalent taxon,taxonomic ID,evorao,0.7814562320709229,https://w3id.org/evorao/taxonomicID
https://w3id.org/evorao/externalRelatedReference,external related reference,external related reference,evorao,0.999826192855835,https://w3id.org/evorao/externalRelatedReference
https://w3id.org/evorao/externalRelatedReference,external related reference,internal reference,evorao,0.8896002769470215,https://w3id.org/evorao/internalReference
https://w3id.org/evorao/externalRelatedReference,external related reference,sequence reference,evorao,0.8079020977020264,https://w3id.org/evorao/sequenceReference
https://w3id.org/evorao/externalRelatedReference,external related reference,reference,evorao,0.8074517250061035,https://w3id.org/evorao/reference
https://w3id.org/evorao/externalRelatedReference,external related reference,has_External_Reference,cdao,0.803948163986206,http://purl.obolibrary.org/obo/CDAO_0000164
https://w3id.org/evorao/externalRelatedReference,external related reference,reference,reproduceme,0.7930512428283691,https://w3id.org/reproduceme#reference
https://w3id.org/evorao/externalRelatedReference,external related reference,external equivalent taxon,evorao,0.792151689529419,https://w3id.org/evorao/externalEquivalentTaxon
https://w3id.org/evorao/externalRelatedReference,external related reference,Is Referenced By,dcterms,0.7847669124603271,http://purl.org/dc/terms/isReferencedBy
https://w3id.org/evorao/externalRelatedReference,external related reference,References,dcterms,0.7815971374511719,http://purl.org/dc/terms/references
https://w3id.org/evorao/externalRelatedReference,external related reference,relatedLink,schemaorg_https,0.7776856422424316,https://schema.org/relatedLink
https://w3id.org/evorao/fireFightingMeasures,fire fighting measures,fire fighting measures,evorao,0.9997308254241943,https://w3id.org/evorao/fireFightingMeasures
https://w3id.org/evorao/fireFightingMeasures,fire fighting measures,first aid measures,evorao,0.8174328804016113,https://w3id.org/evorao/firstAidMeasures
https://w3id.org/evorao/fireFightingMeasures,fire fighting measures,accidental release measures,evorao,0.7958321571350098,https://w3id.org/evorao/accidentalReleaseMeasures
https://w3id.org/evorao/fireFightingMeasures,fire fighting measures,exposure controls/personal protection,evorao,0.7003252506256104,https://w3id.org/evorao/exposureControlsPersonalProtection
https://w3id.org/evorao/fireFightingMeasures,fire fighting measures,material safety data sheet,evorao,0.6943929195404053,https://w3id.org/evorao/materialSafetyDataSheet
https://w3id.org/evorao/fireFightingMeasures,fire fighting measures,measurementMethod,schemaorg_https,0.6928293704986572,https://schema.org/measurementMethod
https://w3id.org/evorao/fireFightingMeasures,fire fighting measures,measurementMethod,schemaorg_http,0.6927750110626221,http://schema.org/measurementMethod
https://w3id.org/evorao/fireFightingMeasures,fire fighting measures,measures property of,cao,0.6886522769927979,http://champ-project.org/images/ontology/cao.owl#CAO_000226
https://w3id.org/evorao/fireFightingMeasures,fire fighting measures,hazards identification,evorao,0.6819260120391846,https://w3id.org/evorao/hazardsIdentification
https://w3id.org/evorao/fireFightingMeasures,fire fighting measures,biosafety restrictions,evorao,0.6816537380218506,https://w3id.org/evorao/biosafetyRestrictions
https://w3id.org/evorao/firstAidMeasures,first aid measures,first aid measures,evorao,0.9998431205749512,https://w3id.org/evorao/firstAidMeasures
https://w3id.org/evorao/firstAidMeasures,first aid measures,fire fighting measures,evorao,0.8174331188201904,https://w3id.org/evorao/fireFightingMeasures
https://w3id.org/evorao/firstAidMeasures,first aid measures,accidental release measures,evorao,0.7897932529449463,https://w3id.org/evorao/accidentalReleaseMeasures
https://w3id.org/evorao/firstAidMeasures,first aid measures,possibleTreatment,schemaorg_https,0.694143533706665,https://schema.org/possibleTreatment
https://w3id.org/evorao/firstAidMeasures,first aid measures,possibleTreatment,schemaorg_http,0.694143533706665,http://schema.org/possibleTreatment
https://w3id.org/evorao/firstAidMeasures,first aid measures,has essential measure,scdo,0.6914365291595459,http://purl.obolibrary.org/obo/SCDO_0001297
https://w3id.org/evorao/firstAidMeasures,first aid measures,Has_Pharmaceutical_Administration_Method,ncit,0.6884627342224121,http://purl.obolibrary.org/obo/NCIT_A19
https://w3id.org/evorao/firstAidMeasures,first aid measures,has recommended procedure,scdo,0.6872591972351074,http://purl.obolibrary.org/obo/SCDO_0000480
https://w3id.org/evorao/firstAidMeasures,first aid measures,avoided medical action,maxo,0.6795070171356201,http://purl.obolibrary.org/obo/MAXO_0001015
https://w3id.org/evorao/firstAidMeasures,first aid measures,exposure controls/personal protection,evorao,0.6792840957641602,https://w3id.org/evorao/exposureControlsPersonalProtection
https://w3id.org/evorao/format,format,format,evorao,0.9990894794464111,https://w3id.org/evorao/format
https://w3id.org/evorao/format,format,bookFormat,schemaorg_https,0.8432326316833496,https://schema.org/bookFormat
https://w3id.org/evorao/format,format,bookFormat,schemaorg_http,0.8430380821228027,http://schema.org/bookFormat
https://w3id.org/evorao/format,format,Has Format,dcterms,0.7834551334381104,http://purl.org/dc/terms/hasFormat
https://w3id.org/evorao/format,format,Is Format Of,dcterms,0.7745676040649414,http://purl.org/dc/terms/isFormatOf
https://w3id.org/evorao/format,format,Format,dc,0.7715890407562256,http://purl.org/dc/elements/1.1/format
https://w3id.org/evorao/format,format,Format,dcterms,0.7638428211212158,http://purl.org/dc/terms/format
https://w3id.org/evorao/format,format,version,evorao,0.756004810333252,https://w3id.org/evorao/version
https://w3id.org/evorao/format,format,alias,uniprotrdfs,0.7559394836425781,http://purl.uniprot.org/core/alias
https://w3id.org/evorao/format,format,musicReleaseFormat,schemaorg_https,0.7547569274902344,https://schema.org/musicReleaseFormat
https://w3id.org/evorao/functionalCharacterization,functional characterization,functional characterization,evorao,0.9996738433837891,https://w3id.org/evorao/functionalCharacterization
https://w3id.org/evorao/functionalCharacterization,functional characterization,type of functional Characterization,evorao,0.9228730201721191,https://w3id.org/evorao/typeOfFunctionalCharacterization
https://w3id.org/evorao/functionalCharacterization,functional characterization,functional/Technical description,evorao,0.8344235420227051,https://w3id.org/evorao/functionalTechnicalDescription
https://w3id.org/evorao/functionalCharacterization,functional characterization,has characteristic,ro,0.7716572284698486,http://purl.obolibrary.org/obo/RO_0000053
https://w3id.org/evorao/functionalCharacterization,functional characterization,function of,ro,0.7708890438079834,http://purl.obolibrary.org/obo/RO_0000079
https://w3id.org/evorao/functionalCharacterization,functional characterization,in functional equivalence relationship with,ro,0.7694351673126221,http://purl.obolibrary.org/obo/RO_HOM0000065
https://w3id.org/evorao/functionalCharacterization,functional characterization,characteristic of,ro,0.7601065635681152,http://purl.obolibrary.org/obo/RO_0000052
https://w3id.org/evorao/functionalCharacterization,functional characterization,character,schemaorg_http,0.7581772804260254,http://schema.org/character
https://w3id.org/evorao/functionalCharacterization,functional characterization,character,schemaorg_https,0.7578573226928711,https://schema.org/character
https://w3id.org/evorao/functionalCharacterization,functional characterization,functionally related to,ro,0.7509064674377441,http://purl.obolibrary.org/obo/RO_0002328
https://w3id.org/evorao/functionalTechnicalDescription,functional/Technical description,functional/Technical description,evorao,0.9997401237487793,https://w3id.org/evorao/functionalTechnicalDescription
https://w3id.org/evorao/functionalTechnicalDescription,functional/Technical description,functional characterization,evorao,0.8344235420227051,https://w3id.org/evorao/functionalCharacterization
https://w3id.org/evorao/functionalTechnicalDescription,functional/Technical description,type of functional Characterization,evorao,0.8056764602661133,https://w3id.org/evorao/typeOfFunctionalCharacterization
https://w3id.org/evorao/functionalTechnicalDescription,functional/Technical description,technical recommendation,evorao,0.7981345653533936,https://w3id.org/evorao/technicalRecommendation
https://w3id.org/evorao/functionalTechnicalDescription,functional/Technical description,description,schemaorg_https,0.7830228805541992,https://schema.org/description
https://w3id.org/evorao/functionalTechnicalDescription,functional/Technical description,description,schemaorg_http,0.7827208042144775,http://schema.org/description
https://w3id.org/evorao/functionalTechnicalDescription,functional/Technical description,targetDescription,schemaorg_https,0.7441239356994629,https://schema.org/targetDescription
https://w3id.org/evorao/functionalTechnicalDescription,functional/Technical description,targetDescription,schemaorg_http,0.7441239356994629,http://schema.org/targetDescription
https://w3id.org/evorao/functionalTechnicalDescription,functional/Technical description,in functional equivalence relationship with,ro,0.7413833141326904,http://purl.obolibrary.org/obo/RO_HOM0000065
https://w3id.org/evorao/functionalTechnicalDescription,functional/Technical description,actionProcess,schemaorg_http,0.7405984401702881,http://schema.org/actionProcess
https://w3id.org/evorao/furtherInformation,further information,further information,evorao,0.9998452663421631,https://w3id.org/evorao/furtherInformation
https://w3id.org/evorao/furtherInformation,further information,seeAlso,rdfs,0.794485330581665,http://www.w3.org/2000/01/rdf-schema#seeAlso
https://w3id.org/evorao/furtherInformation,further information,regulatory information,evorao,0.7722721099853516,https://w3id.org/evorao/regulatoryInformation
https://w3id.org/evorao/furtherInformation,further information,transport information,evorao,0.7686994075775146,https://w3id.org/evorao/transportInformation
https://w3id.org/evorao/furtherInformation,further information,clinical information,evorao,0.7639729976654053,https://w3id.org/evorao/clinicalInformation
https://w3id.org/evorao/furtherInformation,further information,source of information,evorao,0.7531580924987793,https://w3id.org/evorao/sourceOfInformation
https://w3id.org/evorao/furtherInformation,further information,applicationContact,schemaorg_http,0.752000093460083,http://schema.org/applicationContact
https://w3id.org/evorao/furtherInformation,further information,applicationContact,schemaorg_https,0.7516753673553467,https://schema.org/applicationContact
https://w3id.org/evorao/furtherInformation,further information,documentation,schemaorg_http,0.7492637634277344,http://schema.org/documentation
https://w3id.org/evorao/furtherInformation,further information,toxicological information,evorao,0.7261087894439697,https://w3id.org/evorao/toxicologicalInformation
https://w3id.org/evorao/genomeSequencing,genome sequencing,genome sequencing,evorao,0.9998366832733154,https://w3id.org/evorao/genomeSequencing
https://w3id.org/evorao/genomeSequencing,genome sequencing,sequencing,evorao,0.8611080646514893,https://w3id.org/evorao/sequencing
https://w3id.org/evorao/genomeSequencing,genome sequencing,ICEO_0000134,iceo,0.820472240447998,http://purl.obolibrary.org/obo/ICEO_0000134
https://w3id.org/evorao/genomeSequencing,genome sequencing,genome instruction sequence,ontoavida,0.8091268539428711,http://purl.obolibrary.org/obo/ONTOAVIDA_00000122
https://w3id.org/evorao/genomeSequencing,genome sequencing,sequence FASTA,evorao,0.7785415649414062,https://w3id.org/evorao/sequenceFASTA
https://w3id.org/evorao/genomeSequencing,genome sequencing,has_sequence,geno,0.7761588096618652,http://purl.obolibrary.org/obo/GENO_0000239
https://w3id.org/evorao/genomeSequencing,genome sequencing,sequence,evorao,0.7685880661010742,https://w3id.org/evorao/sequence
https://w3id.org/evorao/genomeSequencing,genome sequencing,sequence,uniprotrdfs,0.7615728378295898,http://purl.uniprot.org/core/sequence
https://w3id.org/evorao/genomeSequencing,genome sequencing,has DNA sequence,bao,0.7598810195922852,http://www.bioassayontology.org/bao#BAO_0000300
https://w3id.org/evorao/genomeSequencing,genome sequencing,has sequence,bao,0.7568950653076172,http://www.bioassayontology.org/bao#BAO_0002817
https://w3id.org/evorao/genotype,genotype,genotype,evorao,0.9998321533203125,https://w3id.org/evorao/genotype
https://w3id.org/evorao/genotype,genotype,is_genotype_of,geno,0.8341426849365234,http://purl.obolibrary.org/obo/GENO_0000220
https://w3id.org/evorao/genotype,genotype,has_genotype,geno,0.8192033767700195,http://purl.obolibrary.org/obo/GENO_0000222
https://w3id.org/evorao/genotype,genotype,contributes to genotype,scdo,0.8102974891662598,http://purl.obolibrary.org/obo/SCDO_1000184
https://w3id.org/evorao/genotype,genotype,serotype,evorao,0.8080110549926758,https://w3id.org/evorao/serotype
https://w3id.org/evorao/genotype,genotype,phenotype of,bao,0.7887279987335205,http://www.bioassayontology.org/bao#BAO_0090000
https://w3id.org/evorao/genotype,genotype,has causal genotype,scdo,0.7762134075164795,http://purl.obolibrary.org/obo/SCDO_1000172
https://w3id.org/evorao/genotype,genotype,type of gene,ogg,0.7734792232513428,http://purl.obolibrary.org/obo/OGG_0000000018
https://w3id.org/evorao/genotype,genotype,has mode of inheritance,scdo,0.7688777446746826,http://purl.obolibrary.org/obo/SCDO_0001364
https://w3id.org/evorao/genotype,genotype,genus,nomen,0.7644829750061035,http://purl.obolibrary.org/obo/NOMEN_0001019
https://w3id.org/evorao/handlingAndStorage,handling and storage,handling and storage,evorao,0.999762773513794,https://w3id.org/evorao/handlingAndStorage
https://w3id.org/evorao/handlingAndStorage,handling and storage,storage conditions,evorao,0.817230224609375,https://w3id.org/evorao/storageConditions
https://w3id.org/evorao/handlingAndStorage,handling and storage,disposal considerations,evorao,0.7553277015686035,https://w3id.org/evorao/disposalConsiderations
https://w3id.org/evorao/handlingAndStorage,handling and storage,storedAt,reproduceme,0.7532491683959961,https://w3id.org/reproduceme#storedAt
https://w3id.org/evorao/handlingAndStorage,handling and storage,storageRequirements,schemaorg_https,0.745833158493042,https://schema.org/storageRequirements
https://w3id.org/evorao/handlingAndStorage,handling and storage,storageRequirements,schemaorg_http,0.745833158493042,http://schema.org/storageRequirements
https://w3id.org/evorao/handlingAndStorage,handling and storage,transport information,evorao,0.7337193489074707,https://w3id.org/evorao/transportInformation
https://w3id.org/evorao/handlingAndStorage,handling and storage,shipping conditions,evorao,0.7293050289154053,https://w3id.org/evorao/shippingConditions
https://w3id.org/evorao/handlingAndStorage,handling and storage,holdingArchive,schemaorg_https,0.7191283702850342,https://schema.org/holdingArchive
https://w3id.org/evorao/handlingAndStorage,handling and storage,collection,evorao,0.7142326831817627,https://w3id.org/evorao/collection
https://w3id.org/evorao/hasGbFileOfTheConstruct,has .gb file of the construct,has .gb file of the construct,evorao,0.9997894763946533,https://w3id.org/evorao/hasGbFileOfTheConstruct
https://w3id.org/evorao/hasGbFileOfTheConstruct,has .gb file of the construct,Has_GDC_Value,ncit,0.7404522895812988,http://purl.obolibrary.org/obo/NCIT_A31
https://w3id.org/evorao/hasGbFileOfTheConstruct,has .gb file of the construct,Is_Value_For_GDC_Property,ncit,0.7150633335113525,http://purl.obolibrary.org/obo/NCIT_A32
https://w3id.org/evorao/hasGbFileOfTheConstruct,has .gb file of the construct,has,cdao,0.7060143947601318,http://purl.obolibrary.org/obo/CDAO_0000178
https://w3id.org/evorao/hasGbFileOfTheConstruct,has .gb file of the construct,bears_concretization_of,geno,0.6965985298156738,http://purl.obolibrary.org/obo/GENO_0000211
https://w3id.org/evorao/hasGbFileOfTheConstruct,has .gb file of the construct,has variant construct assay,bao,0.6864678859710693,http://www.bioassayontology.org/bao#BAO_0000922
https://w3id.org/evorao/hasGbFileOfTheConstruct,has .gb file of the construct,go-source,ncit,0.6845951080322266,http://purl.obolibrary.org/obo/NCIT_P390
https://w3id.org/evorao/hasGbFileOfTheConstruct,has .gb file of the construct,go-evi,ncit,0.6841855049133301,http://purl.obolibrary.org/obo/NCIT_P389
https://w3id.org/evorao/hasGbFileOfTheConstruct,has .gb file of the construct,has SOP File,evorao,0.6803591251373291,https://w3id.org/evorao/hasSOPFile
https://w3id.org/evorao/hasGbFileOfTheConstruct,has .gb file of the construct,has implementation,sio,0.6789424419403076,http://semanticscience.org/resource/SIO_000234
https://w3id.org/evorao/hasIATAClassification,IATA classification,IATA classification,evorao,0.9997615814208984,https://w3id.org/evorao/hasIATAClassification
https://w3id.org/evorao/hasIATAClassification,IATA classification,iataCode,schemaorg_http,0.8515408039093018,http://schema.org/iataCode
https://w3id.org/evorao/hasIATAClassification,IATA classification,iataCode,schemaorg_https,0.8511795997619629,https://schema.org/iataCode
https://w3id.org/evorao/hasIATAClassification,IATA classification,icaoCode,schemaorg_http,0.8041534423828125,http://schema.org/icaoCode
https://w3id.org/evorao/hasIATAClassification,IATA classification,icaoCode,schemaorg_https,0.803938627243042,https://schema.org/icaoCode
https://w3id.org/evorao/hasIATAClassification,IATA classification,IHCC category,gecko,0.7782821655273438,http://purl.obolibrary.org/obo/GECKO_9000000
https://w3id.org/evorao/hasIATAClassification,IATA classification,is Classification,cao,0.7617464065551758,http://champ-project.org/images/ontology/cao.owl#CAO_000221
https://w3id.org/evorao/hasIATAClassification,IATA classification,has quality datum,ppo,0.7540719509124756,http://purl.obolibrary.org/obo/PPO_0000008
https://w3id.org/evorao/hasIATAClassification,IATA classification,isicV4,schemaorg_https,0.7480568885803223,https://schema.org/isicV4
https://w3id.org/evorao/hasIATAClassification,IATA classification,isicV4,schemaorg_http,0.7476060390472412,http://schema.org/isicV4
https://w3id.org/evorao/hasSOPFile,has SOP File,has SOP File,evorao,0.9998295307159424,https://w3id.org/evorao/hasSOPFile
https://w3id.org/evorao/hasSOPFile,has SOP File,FULL_SYN,ncit,0.7001569271087646,http://purl.obolibrary.org/obo/NCIT_P90
https://w3id.org/evorao/hasSOPFile,has SOP File,Source Code,ncit,0.6995720863342285,http://purl.obolibrary.org/obo/NCIT_P385
https://w3id.org/evorao/hasSOPFile,has SOP File,has_Support_Value,cdao,0.6967024803161621,http://purl.obolibrary.org/obo/CDAO_0000214
https://w3id.org/evorao/hasSOPFile,has SOP File,softwareHelp,schemaorg_https,0.694075345993042,https://schema.org/softwareHelp
https://w3id.org/evorao/hasSOPFile,has SOP File,supportingData,schemaorg_https,0.6897971630096436,https://schema.org/supportingData
https://w3id.org/evorao/hasSOPFile,has SOP File,supportingData,schemaorg_http,0.6897971630096436,http://schema.org/supportingData
https://w3id.org/evorao/hasSOPFile,has SOP File,has analyte,chmo,0.6858837604522705,http://purl.obolibrary.org/obo/CHMO_0002748
https://w3id.org/evorao/hasSOPFile,has SOP File,Has_OORO_Data_Type,ncit,0.6849555969238281,http://purl.obolibrary.org/obo/NCIT_A46
https://w3id.org/evorao/hasSOPFile,has SOP File,EFO_URI,efo,0.684079647064209,http://www.ebi.ac.uk/efo/EFO_URI
https://w3id.org/evorao/hasTAG,TAG,TAG,evorao,0.9997107982635498,https://w3id.org/evorao/hasTAG
https://w3id.org/evorao/hasTAG,TAG,protein TAG,evorao,0.7992157936096191,https://w3id.org/evorao/proteinTAG
https://w3id.org/evorao/hasTAG,TAG,tagged with,bao,0.7951626777648926,http://www.bioassayontology.org/bao#BAO_0002796
https://w3id.org/evorao/hasTAG,TAG,TAG status of the solubilized protein,evorao,0.7561557292938232,https://w3id.org/evorao/theTAGStatusOfTheSolubilizedProtein
https://w3id.org/evorao/hasTAG,TAG,ID,evorao,0.7557268142700195,https://w3id.org/evorao/ID
https://w3id.org/evorao/hasTAG,TAG,has,cdao,0.7449488639831543,http://purl.obolibrary.org/obo/CDAO_0000178
https://w3id.org/evorao/hasTAG,TAG,has_Type,cdao,0.7428810596466064,http://purl.obolibrary.org/obo/CDAO_0000176
https://w3id.org/evorao/hasTAG,TAG,is_annotation_of,cdao,0.7394556999206543,http://purl.obolibrary.org/obo/CDAO_0000157
https://w3id.org/evorao/hasTAG,TAG,has_date,oio,0.7370092868804932,http://www.geneontology.org/formats/oboInOwl#hasDate
https://w3id.org/evorao/hasTAG,TAG,Target_Code,ncit,0.732172966003418,http://purl.obolibrary.org/obo/NCIT_P395
https://w3id.org/evorao/hazardsIdentification,hazards identification,hazards identification,evorao,0.9997873306274414,https://w3id.org/evorao/hazardsIdentification
https://w3id.org/evorao/hazardsIdentification,hazards identification,hazard status context,hso,0.7959668636322021,http://purl.obolibrary.org/obo/HSO_0000394
https://w3id.org/evorao/hazardsIdentification,hazards identification,accessibilityHazard,schemaorg_http,0.7879922389984131,http://schema.org/accessibilityHazard
https://w3id.org/evorao/hazardsIdentification,hazards identification,accessibilityHazard,schemaorg_https,0.7877514362335205,https://schema.org/accessibilityHazard
https://w3id.org/evorao/hazardsIdentification,hazards identification,pathogen identification,evorao,0.7653098106384277,https://w3id.org/evorao/pathogenIdentification
https://w3id.org/evorao/hazardsIdentification,hazards identification,Part identification,evorao,0.7568328380584717,https://w3id.org/evorao/partIdentification
https://w3id.org/evorao/hazardsIdentification,hazards identification,ID,evorao,0.7267866134643555,https://w3id.org/evorao/ID
https://w3id.org/evorao/hazardsIdentification,hazards identification,identification technique,evorao,0.7259650230407715,https://w3id.org/evorao/identificationTechnique
https://w3id.org/evorao/hazardsIdentification,hazards identification,identifyingExam,schemaorg_http,0.7230558395385742,http://schema.org/identifyingExam
https://w3id.org/evorao/hazardsIdentification,hazards identification,identifyingTest,schemaorg_http,0.7223613262176514,http://schema.org/identifyingTest
https://w3id.org/evorao/homePage,home page,home page,evorao,0.9998457431793213,https://w3id.org/evorao/homePage
https://w3id.org/evorao/homePage,home page,pages,uniprotrdfs,0.7683732509613037,http://purl.uniprot.org/core/pages
https://w3id.org/evorao/homePage,home page,login URL,evorao,0.7649521827697754,https://w3id.org/evorao/loginURL
https://w3id.org/evorao/homePage,home page,pageStart,schemaorg_http,0.753148078918457,http://schema.org/pageStart
https://w3id.org/evorao/homePage,home page,content URL,evorao,0.7509565353393555,https://w3id.org/evorao/contentURL
https://w3id.org/evorao/homePage,home page,masthead,schemaorg_http,0.7425003051757812,http://schema.org/masthead
https://w3id.org/evorao/homePage,home page,masthead,schemaorg_https,0.742164134979248,https://schema.org/masthead
https://w3id.org/evorao/homePage,home page,mainContentOfPage,schemaorg_http,0.7419822216033936,http://schema.org/mainContentOfPage
https://w3id.org/evorao/homePage,home page,mainContentOfPage,schemaorg_https,0.7418680191040039,https://schema.org/mainContentOfPage
https://w3id.org/evorao/homePage,home page,newsUpdatesAndGuidelines,schemaorg_https,0.7384788990020752,https://schema.org/newsUpdatesAndGuidelines
https://w3id.org/evorao/hostType,host type,host type,evorao,0.999833345413208,https://w3id.org/evorao/hostType
